angDist,_RAJ2000,_DEJ2000,recno,ASAS,Per,Vmax,Vamp,Class,GCVS,LC,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.504347,0.948045,-11.47635,26,000348-1128.6,0.74089,12.45,0.84,RRAB/DCEP-FO,,LC,0.948,-11.4763,Gaia DR3 2421758717630493696,0.94803595847,-11.47648981601,0.000,0.000,74,1636148068921376768,2421758717630493696,177254007,0.0179,0.0137,0.3478,0.0215,16.1847,16.316,0.863,0.023,-16.293,0.016,0.1724,0.1167,-0.0005,-0.1750,-0.1961,-0.1382,0.3512,-0.0928,-0.3912,0.2688,324,265,319,5,9.4374,9.5746e+02,0.132,1.9804e+01,31,1,1.587,,,,,,,,37,18,0.032920,43,1.533e-01,1.488e+02,0,0,1.398,0,363,152027.12254,1.67419e+03,9.08063e+01,12.732564,0.012270,41,8.67759e+04,3.28772e+03,2.63939e+01,12.992545,0.041230,41,9.09426e+04,2.23512e+03,4.06880e+01,12.350977,0.026951,1.169,0,1,0,1,0,0.641568,0.259981,0.381587,-136.34,2.63,2,17,4,12,1.7714e+01,,,1026.650,,6250.0,2.5,-2.00,110,,,,12.191403,0.088261,13,,VARIABLE,0.000000,0.000000,0.999893,,,,,,,,,,,,,,,,,,,,,,,0.94803204268,-11.47641740337,0.368382,0.254766,0.2897
0.566669,1.028685,-8.3123,28,000407-0818.7,64.9,12.27,0.57,MISC,,LC,1.0287,-8.3123,Gaia DR3 2441154618140376576,1.02865645794,-8.31245485372,0.000,0.000,83,1636148068921376768,2441154618140376576,198645262,0.0376,0.0279,0.2171,0.0416,5.2242,15.921,10.848,0.055,-11.653,0.031,0.0709,0.1994,0.1957,-0.2048,-0.2816,-0.2319,0.4456,0.0393,-0.2885,0.2008,257,257,257,0,6.6915,2.7206e+03,0.268,7.9660e+01,31,0,1.226,,,,,,,,29,16,0.077069,43,6.164e-02,1.507e+02,9,0,1.311,0,345,1007454.27183,3.21795e+03,3.13074e+02,10.679303,0.004429,37,1.23334e+05,2.34882e+03,5.25088e+01,12.610837,0.020865,37,1.38817e+06,1.27626e+04,1.08768e+02,9.391789,0.010674,1.500,0,0,0,0,0,3.219048,1.931534,1.287514,-116.69,0.28,1,14,5,10,1.1308e+02,2.3073e+00,0.000017,837.133,2.37,3800.0,4.0,0.00,440,,,,8.792291,0.056543,6,,VARIABLE,0.000000,0.000000,0.999932,3506.6,3504.1,3511.5,0.2534,0.2504,0.2598,0.6555,0.6523,0.6591,10568.9570,10371.6914,10642.5742,0.5516,0.5154,0.6256,0.3335,0.3114,0.3785,0.2351,0.2201,0.2657,MARCS,1.02860773265,-8.31240306243,0.870785,0.492168,0.2297
0.945223,1.040505,-41.13639,29,000410-4108.2,0.52551,13.68,1.21,RRAB,,LC,1.0405,-41.1364,Gaia DR3 4996117550271675392,1.04085348909,-41.13639720052,0.000,0.000,178,1636148068921376768,4996117550271675392,1175641299,0.0147,0.0181,0.2079,0.0240,8.6777,17.476,16.642,0.020,-5.334,0.021,-0.0124,0.0477,-0.1291,0.0565,-0.3306,0.1504,0.1266,-0.2361,-0.2244,0.0720,362,0,358,4,7.9157,6.2076e+02,0.122,7.7435e+00,31,0,1.579,,,,,,,,42,21,0.030048,42,8.755e-02,7.125e+01,0,0,1.311,0,359,37054.33984,5.70599e+02,6.49394e+01,14.265269,0.016945,39,2.20860e+04,1.24322e+03,1.77653e+01,14.478248,0.061179,41,2.16501e+04,7.17086e+02,3.01918e+01,13.909244,0.036159,1.180,0,0,0,0,0,0.569004,0.212978,0.356026,56.06,5.78,2,23,2,18,5.8967e+00,,,951.047,,6000.0,3.0,-2.00,110,,,,13.549231,0.077424,22,,VARIABLE,0.000000,0.000000,0.999715,6179.3,6159.5,6200.2,3.4786,3.4535,3.5054,-0.9776,-1.0736,-0.9124,3391.6758,3304.8713,3471.4136,0.0046,0.0008,0.0147,0.0040,0.0007,0.0127,0.0022,0.0004,0.0069,MARCS,1.04075528234,-41.13637349278,0.315817,0.328456,0.0610
0.496762,1.065855,-58.2647,32,000416-5815.9,88.9,11.01,0.18,MISC,,LC,1.0659,-58.2647,Gaia DR3 4919110848239138304,1.06603653917,-58.26460038615,0.000,0.000,136,1636148068921376768,4919110848239138304,541744364,0.0103,0.0104,0.2003,0.0134,14.9287,13.146,11.222,0.014,-6.848,0.014,-0.3301,-0.0059,-0.0879,0.1151,0.0478,0.1078,-0.0585,-0.1106,-0.0905,-0.3677,454,454,450,4,5.8949,1.2327e+03,0.101,1.6561e+01,31,1,1.403,,,,,,,,51,28,0.023441,54,1.385e-02,1.404e+02,0,0,1.203,0,466,1378342.09370,2.21165e+03,6.23220e+02,10.338974,0.003260,49,4.92953e+05,3.37614e+03,1.46011e+02,11.106529,0.007942,51,1.26705e+06,4.83380e+03,2.62123e+02,9.490911,0.005607,1.277,0,0,0,0,0,1.615618,0.767555,0.848063,187.65,0.35,1,26,7,20,1.3781e+02,1.0724e+01,0.000000,942.826,4.98,4500.0,0.5,-2.00,222,,,,9.148578,0.013726,14,1.572353e+02,VARIABLE,0.000000,0.000000,0.999976,,,,,,,,,,,,,,,,,,,,,,,1.06594171678,-58.26456995201,0.233110,0.231462,-0.3752
0.296309,1.099365,-74.6309,33,000424-7437.9,0.47113,12.42,0.22,EC/ESD,,LC,1.0994,-74.6309,Gaia DR3 4688331943209078016,1.09910459777,-74.63085515133,0.000,0.000,136,1636148068921376768,4688331943209078016,1423833074,0.0092,0.0093,1.4133,0.0104,135.2625,8.884,-6.436,0.012,-6.124,0.012,-0.1652,-0.0990,-0.0448,0.0255,0.0286,0.0087,0.0129,-0.2108,-0.1311,-0.1059,330,330,326,4,-0.3831,5.7381e+02,0.063,5.6656e+00,31,1,1.587,,,,,,,,38,24,0.017926,46,3.500e-02,7.961e+01,0,0,0.984,0,389,256303.69862,8.10951e+02,3.16053e+02,12.165480,0.004404,43,1.45936e+05,1.46320e+03,9.97377e+01,12.428137,0.011238,44,1.60169e+05,1.48141e+03,1.08120e+02,11.736446,0.010730,1.194,0,24,0,25,0,0.691690,0.262657,0.429033,50.59,11.73,1,18,1,16,2.7454e+01,1.9681e+01,0.000000,970.392,172.21,6250.0,4.5,-0.25,101,203.8898,101.9204,12,,,,2.763499e+01,VARIABLE,0.000000,0.000000,0.999389,6139.2,6116.8,6149.9,3.8900,3.8667,3.8992,-0.3395,-0.4297,-0.3193,697.5161,690.5479,704.3621,0.0068,0.0014,0.0155,0.0058,0.0012,0.0133,0.0031,0.0006,0.0072,PHOENIX,1.09921251588,-74.63082793183,0.200327,0.193865,-0.1074
0.558375,1.10439,-53.77451,34,000425-5346.4,0.28826,13.82,0.97,EC,,LC,1.1044,-53.7745,Gaia DR3 4972014262527305856,1.10458222279,-53.77461560801,0.000,0.000,150,1636148068921376768,4972014262527305856,926354634,0.0078,0.0089,1.7234,0.0127,135.6081,6.885,-3.080,0.009,-6.158,0.011,-0.2190,0.1793,-0.0520,-0.0147,-0.0554,0.0147,-0.0907,-0.0384,-0.1548,-0.1856,615,9,611,4,1.2491,6.5372e+02,0.019,3.1664e-01,31,0,1.545,,,,,,,,70,32,0.016018,71,1.020e-02,1.162e+02,0,0,1.036,0,611,63975.79319,4.56255e+02,1.40219e+02,13.672328,0.008219,70,3.23772e+04,7.22225e+02,4.48299e+01,14.062943,0.024379,69,4.42306e+04,9.30155e+02,4.75518e+01,13.133590,0.023143,1.197,0,1,0,2,0,0.929353,0.390615,0.538738,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999844,5561.0,5547.7,5576.6,4.4141,4.4092,4.4197,-0.1658,-0.1880,-0.1417,567.8032,564.1369,572.0314,0.0036,0.0008,0.0093,0.0030,0.0006,0.0077,0.0016,0.0003,0.0041,PHOENIX,1.10460538337,-53.77458824104,0.151848,0.179376,-0.1844
0.826647,1.237185,-55.90192,36,000457-5554.1,34.49,10.5,0.25,MISC,,LC,1.2372,-55.9019,Gaia DR3 4922772015801457152,1.23757994308,-55.90185913177,0.000,0.000,136,1636148068921376768,4922772015801457152,1483184243,0.0188,0.0189,0.6013,0.0267,22.5047,20.819,20.712,0.026,2.108,0.024,-0.2694,0.0796,-0.1237,0.1396,-0.0298,0.1594,0.0375,-0.1051,-0.1528,-0.2929,489,489,489,0,7.4029,3.8135e+03,0.250,7.5581e+01,31,1,1.247,,,,,,,,55,28,0.039590,62,1.543e-02,8.096e+01,2,0,1.246,0,520,4685683.75880,8.46203e+03,5.53731e+02,9.010434,0.003382,58,7.26154e+05,7.11655e+03,1.02037e+02,10.685970,0.011000,57,6.28199e+06,2.75164e+04,2.28300e+02,7.752652,0.006075,1.496,0,0,0,0,0,2.933318,1.675536,1.257782,80.51,0.55,1,17,6,17,2.8745e+02,5.2182e+00,0.000000,961.474,5.82,3600.0,4.0,0.00,440,11.2413,1.2563,8,7.254674,0.021521,8,,VARIABLE,0.000000,0.000000,0.999389,,,,,,,,,,,,,,,,,,,,,,,1.23741573846,-55.90186850253,0.414075,0.388484,-0.3058
0.601002,1.265115,-37.44871,37,000504-3727.0,0.40251,12.43,0.32,EC/DSCT,,LC,1.2651,-37.4487,Gaia DR3 2306958777293405312,1.26523866063,-37.44884502799,0.000,0.000,176,1636148068921376768,2306958777293405312,82622471,0.0110,0.0125,1.6096,0.0162,99.6279,23.749,20.017,0.011,-12.779,0.014,-0.0178,0.1874,-0.0484,0.0856,-0.3024,0.2163,0.4202,-0.2077,-0.2574,0.1874,259,259,259,0,1.7884,4.8565e+02,0.077,7.5832e+00,31,1,1.593,,,,,,,,30,16,0.021537,31,2.602e-03,2.047e+01,0,0,1.079,0,256,211135.38319,1.10797e+03,1.90561e+02,12.375964,0.006329,29,1.19834e+05,1.91729e+03,6.25015e+01,12.642096,0.017594,29,1.30302e+05,2.00043e+03,6.51368e+01,11.960520,0.017092,1.185,0,0,0,0,0,0.681576,0.266131,0.415444,25.75,16.63,1,17,0,13,2.2855e+01,3.0119e+01,0.000000,949.469,197.39,6500.0,4.5,0.25,101,131.5757,98.5313,8,11.756899,0.046127,16,,VARIABLE,0.000000,0.000000,0.999762,6206.0,6199.1,6212.9,4.1526,4.1459,4.1589,-0.3465,-0.3647,-0.3273,608.7772,603.0936,615.1348,0.0010,0.0002,0.0028,0.0009,0.0002,0.0024,0.0005,0.0001,0.0013,PHOENIX,1.26512659829,-37.44878823278,0.179863,0.221639,0.1731
0.774579,1.27488,0.73008,38,000506+0043.8,68.5,10.79,0.58,MISC,,LC,1.2749,0.7301,Gaia DR3 2546193059886033408,1.27508968771,0.73003170514,0.000,0.000,77,1636148068921376768,2546193059886033408,270202015,0.0525,0.0367,0.9081,0.0568,15.9973,8.264,7.564,0.081,-3.329,0.036,0.1820,0.0250,-0.0183,-0.2621,-0.2590,-0.4305,0.3299,0.0974,-0.2198,0.1021,348,348,347,1,3.5754,3.8292e+03,0.412,1.0441e+02,31,0,1.179,,,,,,,,39,14,0.113008,58,8.452e-02,1.706e+02,2,0,1.139,0,451,8509104.94262,3.64977e+04,2.33141e+02,8.362658,0.005411,51,5.70904e+05,1.30288e+04,4.38186e+01,10.947134,0.024935,51,1.34590e+07,1.56482e+05,8.60098e+01,6.925364,0.013177,1.649,0,12,0,0,0,4.021770,2.584476,1.437294,-23.95,0.25,1,31,1,14,5.8612e+02,4.1126e+00,0.000000,1020.469,3.78,3400.0,1.5,0.50,111,,,,6.397843,0.023644,29,5.393025e+02,VARIABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,1.27505606800,0.73004650280,1.294042,0.565175,0.1432
0.674285,1.276275,-12.07807,39,000507-1204.6,0.35013,13.64,0.52,RRC/EC,,LC,1.2763,-12.0781,Gaia DR3 2421574274555072768,1.27627977369,-12.07825724326,0.000,0.000,80,1636148068921376768,2421574274555072768,723705361,0.0163,0.0118,0.2189,0.0189,11.5953,12.107,0.965,0.022,-12.069,0.014,0.1229,0.2580,0.1657,-0.1841,-0.0898,-0.1838,0.4395,0.1707,-0.2174,0.1715,322,0,318,4,0.5587,3.4050e+02,0.036,8.7898e-01,31,1,1.634,,,,,,,,37,17,0.030938,42,4.147e-02,5.077e+01,0,0,1.021,0,361,60465.03005,3.87437e+02,1.56064e+02,13.733606,0.007483,39,3.72993e+04,8.50054e+02,4.38788e+01,13.909289,0.024901,40,3.40054e+04,5.42478e+02,6.26854e+01,13.419024,0.017728,1.179,0,2,0,2,0,0.490265,0.175683,0.314582,-133.43,11.23,2,17,5,11,6.9863e+00,,,861.801,,6750.0,2.5,-2.00,110,,,,13.272219,0.068239,12,,VARIABLE,0.000000,0.000000,0.999942,6993.0,6981.7,6998.2,3.3228,3.2969,3.3428,-1.4483,-1.4539,-1.4388,4101.7588,4008.7722,4216.2148,0.0161,0.0094,0.0230,0.0144,0.0084,0.0206,0.0078,0.0045,0.0112,MARCS,1.27627538699,-12.07820360511,0.349733,0.211410,0.1961
0.800047,1.30749,-7.54326,40,000514-0732.6,0.38617,12.57,0.97,EC/DSCT/ESD,,LC,1.3075,-7.5433,Gaia DR3 2441639365329548160,1.30767291017,-7.54338848696,0.000,0.000,65,1636148068921376768,2441639365329548160,806471859,0.0147,0.0116,1.8165,0.0174,104.6625,37.429,37.097,0.022,4.975,0.012,0.2784,-0.0139,-0.1674,-0.2009,-0.3466,-0.2917,0.3631,0.1873,-0.2500,0.3080,317,273,316,1,2.3141,5.7002e+02,0.073,6.0934e+00,31,1,1.576,,,,,,,,36,17,0.030884,44,7.843e-02,1.694e+02,0,0,1.093,0,385,170033.92021,1.52181e+03,1.11731e+02,12.611028,0.010100,43,9.31237e+04,2.83520e+03,3.28456e+01,12.915891,0.033173,43,1.07276e+05,3.00668e+03,3.56793e+01,12.171636,0.030664,1.179,0,1,0,0,0,0.744255,0.304863,0.439392,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999952,5962.9,5948.9,5981.0,4.0713,4.0612,4.0818,-0.6981,-0.7215,-0.6736,543.9945,538.4715,549.2746,0.0241,0.0132,0.0360,0.0205,0.0112,0.0306,0.0111,0.0060,0.0166,PHOENIX,1.30750659515,-7.54341059813,0.348478,0.194787,0.3382
0.634687,1.500075,-48.67889,41,000600-4840.8,41.6,9.79,0.25,MISC,BI Phe,LC,1.5001,-48.6789,Gaia DR3 4977671833966069504,1.50030576373,-48.67880130847,0.000,0.000,159,1636148068921376768,4977671833966069504,1102328512,0.0088,0.0124,0.5729,0.0195,29.3353,20.431,17.575,0.009,-10.418,0.014,-0.3042,0.1391,0.1099,-0.0946,-0.0042,-0.0403,-0.3019,0.0024,-0.0804,-0.3842,878,878,875,3,4.6354,2.6628e+03,0.139,3.2812e+01,31,1,1.320,,,,,,,,99,27,0.020512,109,4.984e-02,1.672e+02,0,0,1.113,0,893,6088845.17250,9.62081e+03,6.32883e+02,8.726029,0.003246,98,1.48792e+06,1.16272e+04,1.27969e+02,9.907092,0.008931,96,6.92992e+06,2.51146e+04,2.75932e+02,7.646074,0.005456,1.383,0,38,0,0,0,2.261018,1.181063,1.079955,64.22,0.29,1,34,9,16,4.3509e+02,2.5521e+01,0.000000,889.287,4.27,4000.0,2.0,0.00,440,11.1799,0.4679,13,7.166214,0.008598,23,,VARIABLE,0.000000,0.000000,0.999813,,,,,,,,,,,,,,,,,,,,,,,1.50018746365,-48.67875500603,0.145783,0.225860,-0.3723
0.712357,1.50816,-36.90406,42,000602-3654.3,0.43911,13.38,0.63,RRAB,WW Scl,LC,1.5082,-36.9041,Gaia DR3 2309225008197193856,1.50821012942,-36.90425377406,0.000,0.000,19,1636148068921376768,2309225008197193856,792632860,0.0113,0.0145,0.2002,0.0172,11.6641,17.185,9.134,0.012,-14.556,0.016,0.2038,0.1306,0.0486,0.2006,-0.2775,0.3276,0.4225,-0.2925,-0.3075,0.3798,330,0,328,2,5.7573,4.9570e+02,0.075,4.5934e+00,31,0,1.586,,,,,,,,38,19,0.025546,38,1.720e-02,8.658e+01,0,0,1.234,0,325,77616.91483,7.66994e+02,1.01196e+02,13.462476,0.011077,36,4.60274e+04,1.72173e+03,2.67333e+01,13.681001,0.040709,35,4.74006e+04,1.14887e+03,4.12585e+01,13.058435,0.026585,1.204,0,1,1,1,0,0.622565,0.218525,0.404040,41.04,6.24,2,18,1,14,1.0105e+01,,,900.004,,6250.0,2.5,-2.00,110,,,,12.811620,0.063772,17,,VARIABLE,0.000000,0.000000,0.999849,5910.6,5903.9,5915.6,2.5984,2.5969,2.5993,-3.4201,-3.5210,-3.1359,5489.6284,5480.0596,5496.7939,0.0009,0.0002,0.0027,0.0008,0.0001,0.0023,0.0004,0.0001,0.0013,MARCS,1.50815935975,-36.90418908000,0.196104,0.250283,0.3589
0.617174,1.559055,-32.81644,43,000614-3249.0,150.0,7.62,1.69,DCEP-FU:,SW Scl,LC,1.5591,-32.8164,Gaia DR3 2313395146563936384,1.55922509959,-32.81634536935,0.000,0.000,25,1636148068921376768,2313395146563936384,89912055,0.0175,0.0191,0.9403,0.0258,36.5170,14.521,14.479,0.017,1.115,0.022,0.1103,0.1086,-0.4998,0.1785,-0.1900,0.3400,0.3620,-0.2830,-0.1452,0.3633,406,406,403,3,6.9609,1.4927e+03,0.169,3.2608e+01,31,1,1.309,,,,,,,,46,18,0.034179,47,1.467e-01,1.155e+02,0,0,1.256,1,409,31061775.08557,2.96822e+05,1.04648e+02,6.956801,0.010735,46,7.80193e+06,3.27567e+05,2.38178e+01,8.108038,0.045670,39,3.55165e+07,7.19596e+05,4.93561e+01,5.871820,0.022320,1.395,0,19,0,3,0,2.236217,1.151237,1.084981,33.79,1.18,1,17,0,12,7.0945e+02,,0.000000,992.021,11.76,3800.0,4.0,0.00,440,7.2404,3.0022,16,5.404587,0.044353,17,,VARIABLE,0.000000,0.000000,0.998258,,,,,,,,,,,,,,,,,,,,,,,1.55914853071,-32.81635032380,0.285156,0.344054,0.3292
0.444591,1.586745,-35.287,44,000621-3517.2,0.57767,13.03,1.2,RRAB,NSV00029,LC,1.5867,-35.287,Gaia DR3 2309658421937137280,1.58677792265,-35.28687946197,0.000,0.000,24,1636148068921376768,2309658421937137280,32100380,0.0128,0.0143,0.2418,0.0180,13.4265,4.359,-0.045,0.013,-4.358,0.016,0.1273,0.1318,-0.1774,0.2030,-0.1758,0.2976,0.4049,-0.1444,-0.2393,0.2846,317,8,316,1,7.0898,5.3031e+02,0.081,5.1545e+00,31,0,1.603,,,,,,,,36,19,0.025467,36,1.000e-01,5.883e+01,0,0,1.296,0,307,73065.04236,9.28450e+02,7.86957e+01,13.528092,0.014069,34,4.42107e+04,2.05729e+03,2.14897e+01,13.724724,0.050600,34,4.36871e+04,1.26460e+03,3.45462e+01,13.147014,0.031655,1.203,0,1,0,1,0,0.577710,0.196631,0.381079,-70.52,4.02,2,23,1,15,8.7021e+00,,,906.081,,6250.0,3.0,-2.00,110,,,,13.024114,0.063001,22,,VARIABLE,0.000000,0.000000,0.999786,5983.9,5967.7,6012.3,3.0925,3.0734,3.1056,-1.1945,-1.1986,-1.1895,3737.3489,3683.6326,3818.4553,0.0105,0.0029,0.0277,0.0090,0.0024,0.0237,0.0049,0.0013,0.0129,MARCS,1.58677816731,-35.28686009114,0.213908,0.258279,0.2587
0.404974,1.586865,-76.36315,45,000622-7621.8,0.35196,13.65,0.66,EC/DSCT,NSV00028,LC,1.5869,-76.3631,Gaia DR3 4684896763941334528,1.58683869309,-76.36326232162,0.000,0.000,132,1636148068921376768,4684896763941334528,410284713,0.0104,0.0103,1.1245,0.0112,100.6533,1.976,-1.380,0.013,1.414,0.016,-0.0982,0.1795,-0.3630,0.0400,0.0478,0.0667,0.0119,-0.0667,-0.1396,-0.0741,375,9,374,1,1.0599,3.9995e+02,0.000,0.0000e+00,31,0,1.566,,,,,,,,43,26,0.022129,50,3.051e-02,1.231e+02,0,0,1.038,0,431,62133.01326,4.93595e+02,1.25878e+02,13.704061,0.009055,46,3.35295e+04,8.42046e+02,3.98191e+01,14.024975,0.027409,44,4.09818e+04,9.95161e+02,4.11811e+01,13.216417,0.026634,1.199,0,1,0,2,0,0.808558,0.320914,0.487643,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999799,5922.0,5910.9,5937.4,4.2742,4.2676,4.2813,-0.0131,-0.0392,0.0134,859.9313,851.1853,868.0844,0.0049,0.0011,0.0137,0.0041,0.0009,0.0116,0.0022,0.0005,0.0063,MARCS,1.58686471287,-76.36326860800,0.217205,0.254071,-0.0775
0.193068,1.649385,-32.59327,47,000636-3235.6,71.3,8.97,0.56,MISC,XY Scl,LC,1.6494,-32.5933,Gaia DR3 2313405179607529600,1.64938194494,-32.59321643179,0.000,0.000,31,1636148068921376768,2313405179607529600,603806763,0.0299,0.0322,2.0359,0.0425,47.9207,29.198,15.998,0.033,-24.425,0.036,0.1445,0.1496,-0.0403,0.0480,-0.2272,0.1523,0.2139,-0.2833,-0.2470,0.2891,287,287,285,2,2.5017,4.2290e+03,0.331,1.2162e+02,31,0,1.185,,,,,,,,32,18,0.056292,35,2.969e-02,6.797e+01,3,0,1.106,1,306,38890862.33487,1.71060e+05,2.27352e+02,6.712748,0.005513,34,3.05619e+06,6.94997e+04,4.39741e+01,9.125593,0.024848,34,6.22850e+07,8.21224e+05,7.58441e+01,5.261937,0.014806,1.680,0,34,0,0,0,3.863656,2.412845,1.450811,16.72,0.36,1,13,0,10,7.8512e+02,,0.000000,1037.232,3.32,3500.0,2.5,0.50,111,24.6786,1.3234,10,4.858124,0.027972,13,5.151166e+02,VARIABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,1.64929755036,-32.59310787405,0.523942,0.571240,0.2802
0.860463,1.64976,-37.77673,48,000636-3746.5,53.3,9.54,0.41,MISC,XZ Scl,LC,1.6498,-37.7767,Gaia DR3 2306894524582640896,1.64971022580,-37.77696575752,0.000,0.000,68,1636148068921376768,2306894524582640896,1483783279,0.0264,0.0259,1.3426,0.0347,38.7364,25.701,9.082,0.028,-24.043,0.030,0.0179,0.0899,-0.3121,0.1027,-0.1420,0.1806,0.2206,-0.2740,-0.3198,0.1560,292,292,292,0,1.9807,1.7682e+03,0.261,4.3080e+01,31,0,1.214,,,,,,,,33,19,0.045232,34,2.932e-02,1.141e+02,1,0,1.083,0,289,17005705.34814,6.41616e+04,2.65045e+02,7.610880,0.004937,33,1.86268e+06,3.96614e+04,4.69646e+01,9.663195,0.023286,33,2.51769e+07,2.50889e+05,1.00351e+02,6.245389,0.011461,1.590,0,0,0,0,0,3.417806,2.052314,1.365491,-0.73,0.21,1,16,0,13,5.9742e+02,-1.4400e+00,0.000000,949.544,1.78,3500.0,1.5,0.50,111,18.9526,1.1925,16,5.763752,0.022702,16,4.405916e+02,VARIABLE,0.000000,0.000000,0.999987,,,,,,,,,,,,,,,,,,,,,,,1.64965915768,-37.77685890023,0.452383,0.470498,0.1388
0.308569,1.708155,-35.62472,49,000650-3537.5,0.38318,12.19,0.35,EC,,LC,1.7082,-35.6247,Gaia DR3 2309459302957769728,1.70825911867,-35.62473356826,0.000,0.000,142,1636148068921376768,2309459302957769728,941049062,0.0108,0.0110,1.9511,0.0156,124.8225,8.599,-7.912,0.011,-3.368,0.013,-0.0563,0.3308,-0.3950,0.1213,-0.3266,0.3166,0.2793,-0.3841,-0.1356,0.2359,303,303,303,0,0.4777,5.7171e+02,0.070,6.9901e+00,31,1,1.578,,,,,,,,34,19,0.019844,36,4.077e-02,7.943e+01,0,0,1.019,0,299,264042.43138,1.61129e+03,1.63870e+02,12.133183,0.007176,34,1.48049e+05,2.80028e+03,5.28693e+01,12.412529,0.020725,34,1.68370e+05,2.92425e+03,5.75771e+01,11.682233,0.019232,1.198,0,0,0,1,0,0.730296,0.279346,0.450950,16.08,13.00,1,17,4,12,2.3135e+01,2.0335e+00,0.082398,927.640,146.70,6750.0,5.0,0.00,555,217.1836,124.3434,6,11.498037,0.030509,12,2.400042e+01,VARIABLE,0.000000,0.000000,0.999324,5925.7,5917.4,5935.1,4.0181,4.0071,4.0286,-0.4343,-0.4789,-0.3969,504.7417,500.6290,509.0838,0.0011,0.0002,0.0029,0.0009,0.0002,0.0024,0.0005,0.0001,0.0013,MARCS,1.70830237991,-35.62471860027,0.184298,0.201805,0.2090
0.244104,1.747755,-8.77734,50,000659-0846.7,43.1,9.59,0.2,MISC,,LC,1.7478,-8.7773,Gaia DR3 2429056966578091008,1.74776523805,-8.77740704741,0.000,0.000,89,1636148068921376768,2429056966578091008,553164204,0.0311,0.0209,0.8452,0.0354,23.9067,12.251,5.321,0.043,-11.036,0.024,0.0076,0.2553,0.1720,-0.2552,-0.2791,-0.2237,0.5029,-0.0004,-0.4607,0.1094,356,356,355,1,7.7064,1.6877e+03,0.219,3.9980e+01,31,1,1.268,,,,,,,,40,17,0.060092,46,1.133e-01,7.218e+01,0,0,1.304,0,405,8781580.82282,2.88106e+04,3.04803e+02,8.328435,0.004503,44,1.58876e+06,2.59458e+04,6.12340e+01,9.835896,0.017949,42,1.12451e+07,8.93802e+04,1.25812e+02,7.120482,0.009421,1.461,0,0,0,0,0,2.715413,1.507461,1.207952,-13.40,0.32,1,20,2,13,4.2622e+02,1.1875e+01,0.000000,1024.722,4.51,3700.0,1.0,0.00,440,10.0699,0.8211,15,6.585663,0.019281,18,,VARIABLE,0.000000,0.000000,0.998258,,,,,,,,,,,,,,,,,,,,,,,1.74774130945,-8.77735800000,0.684089,0.375823,0.1375
